"","sample_me","core","depth","code","lake","dna","lat","lon","weigth_dry_g","weight_accumul_g","sed_rate","date_weight","date_final","how_dated","date_trusted","date_error","C_N_measured_estimated","LoI","carbonate","TOC_percent","TN_percent","X13C_12C","X15N_14N","DDE_2.4","DDE_4.4","DDD_2.4","DDD_4.4","DDT_2.4","DDT_4.4","a.HCH","b.HCH","d.HCH","g.HCH","HCB","TF","Al","As","Ca","Cd","Co","Cr","Cu","Fe","K","Mg","Mn","Mo","Na","Ni","P","Pb","S","Zn","C_N_ratio","S_Fe","LoI_Al","carbonate_Al","TOC_percent_Al","TN_percent_Al","X13C_12C_Al","X15N_14N_Al","DDE_2.4_Al","DDE_4.4_Al","DDD_2.4_Al","DDD_4.4_Al","DDT_2.4_Al","DDT_4.4_Al","a.HCH_Al","b.HCH_Al","d.HCH_Al","g.HCH_Al","HCB_Al","TF_Al","Al_Al","As_Al","Ca_Al","Cd_Al","Co_Al","Cr_Al","Cu_Al","Fe_Al","K_Al","Mg_Al","Mn_Al","Mo_Al","Na_Al","Ni_Al","P_Al","Pb_Al","S_Al","Zn_Al","LoI_Mg","carbonate_Mg","TOC_percent_Mg","TN_percent_Mg","X13C_12C_Mg","X15N_14N_Mg","DDE_2.4_Mg","DDE_4.4_Mg","DDD_2.4_Mg","DDD_4.4_Mg","DDT_2.4_Mg","DDT_4.4_Mg","a.HCH_Mg","b.HCH_Mg","d.HCH_Mg","g.HCH_Mg","HCB_Mg","TF_Mg","Al_Mg","As_Mg","Ca_Mg","Cd_Mg","Co_Mg","Cr_Mg","Cu_Mg","Fe_Mg","K_Mg","Mg_Mg","Mn_Mg","Mo_Mg","Na_Mg","Ni_Mg","P_Mg","Pb_Mg","S_Mg","Zn_Mg","ddt","ddt_Al","ddt_Mg","hch","hch_Al","hch_Mg"
"69","BL02_045","BL02",45,"BL","Breiter Luzin","BL1.045",13.46374,53.354081,2.26,8.13,NA,2001,2003.3,"intra","yes",NA,"measured",17.5,59.8,9.6,0.89,-32.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571,3.94,194891,0.21,0.47,2.8,9.82,6580,697.38,1951,1765,2.66,164.85,3.08,859,13.73,5262,34.27,12.5790310193184,1.39276550244398,0.0111394016549968,0.0380649267982177,0.00611075747931254,0.000566518141311267,-0.0204964990451941,0.00127307447485678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00250795671546785,124.055378739656,0.000133672819859962,0.000299172501591343,0.00178230426479949,0.00625079567154679,4.1884150222788,0.44390833863781,1.24188415022279,1.12348822406111,0.00169318905155952,0.10493316359007,0.00196053469127944,0.546785486950987,0.00873965626989179,3.34945894334819,0.0218141311266709,0.00896975909789851,0.0306509482316761,0.00492055356227576,0.000456176319835982,-0.0165043567401333,0.00102511532547412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805228088159918,0.00201947719118401,99.892875448488,0.000107637109174782,0.000240902101486417,0.00143516145566376,0.00503331624807791,3.37262942080984,0.357447462839569,1,0.904664274730907,0.00136340338288057,0.084495130702204,0.00157867760123014,0.440287032291133,0.00703741670937981,2.6970784213224,0.017565351101999,0,0,0,0,0,0
"70","BL02_050","BL02",50,"BL","Breiter Luzin","BL1.050",13.46374,53.354081,2.48,9.37,NA,1999,2001.9,"intra","yes",NA,"measured",15.41,64.12,11.75,0.935,-32.05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728,4.505,209417.5,0.245,0.5,3.06,8.905,6892.5,753.82,2112.5,1607,3.13,167.595,3.315,853,15.46,6008.5,37.32,14.6552157848176,1.5182466857395,0.00891782407407407,0.0371064814814815,0.00679976851851852,0.000541087962962963,-0.0185474537037037,0.00115740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00260706018518518,121.19068287037,0.000141782407407407,0.000289351851851852,0.00177083333333333,0.00515335648148148,3.98871527777778,0.436238425925926,1.22251157407407,0.929976851851852,0.00181134259259259,0.0969878472222222,0.00191840277777778,0.493634259259259,0.00894675925925926,3.4771412037037,0.0215972222222222,0.00729467455621302,0.0303526627218935,0.00556213017751479,0.000442603550295858,-0.0151715976331361,0.000946745562130178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817988165680473,0.00213254437869822,99.1325443786982,0.000115976331360947,0.000236686390532544,0.00144852071005917,0.00421538461538462,3.26272189349112,0.356837869822485,1,0.760710059171598,0.00148165680473373,0.0793349112426036,0.00156923076923077,0.403786982248521,0.00731834319526627,2.84426035502959,0.0176662721893491,0,0,0,0,0,0
"71","BL02_055","BL02",55,"BL","Breiter Luzin","BL1.055",13.46374,53.354081,2.88,10.81,NA,1996,2000.5,"intra","yes",NA,"measured",15.45,68.44,13.9,0.98,-31.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885,5.07,223944,0.28,0.53,3.32,7.99,7205,810.26,2274,1449,3.6,170.34,3.55,847,17.19,6755,40.37,16.5407305208321,1.632842964169,0.00819628647214854,0.0363076923076923,0.00737400530503979,0.000519893899204244,-0.0169230769230769,0.00106100795755968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00268965517241379,118.803183023873,0.000148541114058355,0.000281167108753316,0.00176127320954907,0.00423872679045093,3.82228116710875,0.429846153846154,1.20636604774536,0.768700265251989,0.00190981432360743,0.0903660477453581,0.00188328912466843,0.449336870026525,0.00911936339522547,3.58355437665782,0.0214164456233422,0.00679419525065963,0.0300967458223395,0.00611257695690413,0.000430958663148637,-0.014028144239226,0.000879507475813544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828935795954266,0.00222955145118734,98.4802110817942,0.000123131046613896,0.000233069481090589,0.00145998240985048,0.00351363236587511,3.16842568161829,0.356314863676341,1,0.637203166226913,0.00158311345646438,0.0749076517150396,0.00156112576956904,0.372471416007036,0.00755936675461742,2.97053649956025,0.0177528583992964,0,0,0,0,0,0
"72","BL02_060","BL02",60,"BL","Breiter Luzin","BL1.060",13.46374,53.354081,3.28,12.45,NA,1994,1999.1,"intra","yes",NA,"measured",15.49,68.085,13.25,0.9325,-31.775,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1779.75,5.0375,224654.25,0.285,0.62,3.1375,8.0125,7026,760.52,2228.75,1437,3.635,162.7175,3.4725,809,16.9725,6717.75,39.7275,16.5704002787436,1.66520897587003,0.00870346958842534,0.0382553729456384,0.0074448658519455,0.000523949992976542,-0.0178536311279674,0.00112375333614272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00283045371540947,126.22798145807,0.000160134850400337,0.000348363534204242,0.00176288804607389,0.00450203680292176,3.94774546986936,0.427318443601629,1.25228262396404,0.807416772018542,0.00204242168843939,0.0914271667369013,0.00195111672987779,0.454558224469729,0.00953645174884113,3.77454698693637,0.0223219553308049,0.00695008412787437,0.0305485137408861,0.00594503645541223,0.00041839596186203,-0.0142568704430735,0.00089736399326977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798541783510937,0.00226023555804823,100.798317442513,0.000127874369040942,0.000278182837913629,0.00140773976444195,0.00359506449803702,3.1524397083567,0.341231632080763,1,0.64475602916433,0.00163095905776781,0.0730084127874369,0.00155804823331464,0.362983735277622,0.00761525518788559,3.014133482894,0.0178250140213124,0,0,0,0,0,0
"73","BL02_065","BL02",65,"BL","Breiter Luzin","BL1.065",13.46374,53.354081,3.67,14.29,0.64,1991,1997.7,"dated","yes",8,"measured",15.75,67.73,12.6,0.885,-31.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674.5,5.005,225364.5,0.29,0.71,2.955,8.035,6847,710.78,2183.5,1425,3.67,155.095,3.395,771,16.755,6680.5,39.085,16.6032549259224,1.69926726626084,0.00940579277396238,0.0404478948939982,0.0075246342191699,0.000528515974917886,-0.0189011645267244,0.00119438638399522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00298895192594804,134.586145117946,0.000173186025679307,0.000424007166318304,0.00176470588235294,0.00479844729770081,4.08898178560764,0.424472977008062,1.30397133472678,0.851000298596596,0.00219169901463123,0.0926216781128695,0.00202747088683189,0.460435951030158,0.01000597193192,3.98954911914004,0.0233412959092266,0.00721318983283719,0.0310190061827341,0.00577055186626975,0.000405312571559423,-0.0144950767117014,0.000915960613693611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766888023814976,0.00229219143576826,103.212502862377,0.000132814288985574,0.000325166017861232,0.00135333180673231,0.00367987176551408,3.13579116098008,0.325523242500572,1,0.652621937256698,0.00168078772612778,0.0710304556904053,0.00155484314174491,0.353102816578887,0.00767346004121823,3.05953743989008,0.0179001602931074,0,0,0,0,0,0
"74","BL02_070","BL02",70,"BL","Breiter Luzin","BL1.070",13.46374,53.354081,3.71,16.14,NA,1988,1996.3,"intra","yes",NA,"measured",16.01,67.375,11.95,0.8375,-31.525,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1569.25,4.9725,226074.75,0.295,0.8,2.7725,8.0575,6668,661.04,2138.25,1413,3.705,147.4725,3.3175,733,16.5375,6643.25,38.4425,16.6398363689006,1.73515412113274,0.0102023259518878,0.0429345228612394,0.00761510275609368,0.000533694440019117,-0.0200892145929584,0.00127449418512028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0031687111677553,144.065477138761,0.000187987892305241,0.000509797674048112,0.00176676756412299,0.00513461844830333,4.24916361319101,0.421245818065955,1.36259359566672,0.900430141787478,0.00236100047793532,0.0939764218575753,0.00211406722956826,0.467102118846583,0.0105384737932133,4.23339174765015,0.0244973713557432,0.00748743131065123,0.0315094119022565,0.00558868233368409,0.000391675435519701,-0.0147433649012043,0.000935344323629136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733894539927511,0.00232549982462294,105.728867064188,0.000137963287735298,0.000374137729451654,0.00129662106863089,0.00376826844382088,3.11843797497954,0.309150005845902,1,0.660820764643985,0.00173272535952297,0.0689687828831989,0.00155150239681983,0.342803694610078,0.00773412837600842,3.10686308897463,0.0179784870805565,0,0,0,0,0,0
"75","BL02_075","BL02",75,"BL","Breiter Luzin","BL1.075",13.46374,53.354081,3.77,18.03,NA,1985,1994.9,"intra","yes",NA,"measured",14.76,67.02,11.3,0.79,-31.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464,4.94,226785,0.3,0.89,2.59,8.08,6489,611.3,2093,1401,3.74,139.85,3.24,695,16.32,6606,37.8,16.6808168461611,1.77302086412979,0.0100819672131148,0.0457786885245902,0.00771857923497268,0.000539617486338798,-0.021448087431694,0.00136612021857923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00337431693989071,154.907786885246,0.000204918032786885,0.00060792349726776,0.00176912568306011,0.00551912568306011,4.43237704918033,0.417554644808743,1.42964480874317,0.956967213114754,0.00255464480874317,0.095525956284153,0.00221311475409836,0.474726775956284,0.0111475409836066,4.51229508196721,0.0258196721311475,0.00705207835642618,0.0320210224558051,0.00539894887720975,0.000377448638318204,-0.0150023889154324,0.000955566172957477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699474438604873,0.00236024844720497,108.354037267081,0.000143334925943622,0.000425226946966077,0.00123745819397993,0.00386048733874821,3.10033444816054,0.292068800764453,1,0.669374104156713,0.00178690874343048,0.0668179646440516,0.00154801720019111,0.332059245102723,0.00779741997133301,3.15623506927855,0.0180602006688963,0,0,0,0,0,0
"76","BL02_080","BL02",80,"BL","Breiter Luzin","BL1.080",13.46374,53.354081,3.82,19.94,NA,1982,1993.5,"intra","yes",NA,"measured",13.51,68.41,12.45,0.89,-31.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654.5,5.575,229396,0.31,0.885,2.89,8.13,6880,684.115,2119.5,1499,3.885,139.86,3.51,726.5,18.125,7343,39.685,16.3134308531786,1.85882344275255,0.00816560894530069,0.0413478392263524,0.00752493200362647,0.000537926866122696,-0.0189181021456633,0.00139014808099124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00336959806588093,138.649743124811,0.000187367784829254,0.000534904805077063,0.00174675128437594,0.00491387126019946,4.15835599879118,0.413487458446661,1.28105167724388,0.90601390148081,0.00234814143245694,0.0845330915684497,0.00212148685403445,0.439105469930493,0.0109549712904201,4.4381988516168,0.0239860985191901,0.00637414484548243,0.032276480301958,0.00587402689313517,0.000419910356216089,-0.0147676338759141,0.00108516159471573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780608634111819,0.00263033734371314,108.231186600613,0.000146260910592121,0.000417551309271055,0.00136352913422977,0.00383581033262562,3.24604859636707,0.322771880160415,1,0.707242274121255,0.00183297947629158,0.0659872611464968,0.00165605095541401,0.34276952111347,0.008551545175749,3.46449634347724,0.0187237556027365,0,0,0,0,0,0
"77","BL02_085","BL02",85,"BL","Breiter Luzin","BL1.085",13.46374,53.354081,3.43,21.65,0.61,1979,1992.2,"dated","yes",11,"measured",13.34,69.8,13.6,0.99,-31.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,6.21,232007,0.32,0.88,3.19,8.18,7271,756.93,2146,1597,4.03,139.87,3.78,758,19.93,8080,41.57,16.0202642527178,1.93539790743183,0.00723035230352304,0.0378319783197832,0.00737127371273713,0.000536585365853659,-0.0169105691056911,0.00140921409214092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00336585365853659,125.749051490515,0.000173441734417344,0.000476964769647696,0.0017289972899729,0.00443360433604336,3.94092140921409,0.410260162601626,1.16314363143631,0.865582655826558,0.00218428184281843,0.075810298102981,0.00204878048780488,0.410840108401084,0.0108021680216802,4.37940379403794,0.0225311653116531,0.00621621621621622,0.0325256290773532,0.00633737185461323,0.000461323392357875,-0.0145386766076421,0.00121155638397018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859739049394222,0.00289375582479031,108.11136999068,0.000149114631873253,0.000410065237651445,0.00148648648648649,0.00381174277726002,3.38816402609506,0.352716682199441,1,0.744175209692451,0.00187791239515377,0.0651770736253495,0.0017614165890028,0.353215284249767,0.00928704566635601,3.76514445479963,0.0193709226467847,0,0,0,0,0,0
"78","BL02_090","BL02",90,"BL","Breiter Luzin","BL1.090",13.46374,53.354081,3.7,23.5,NA,1976,1990.8,"intra","yes",NA,"measured",13.17,67.895,12.5,0.87,-30.75,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861.5,5.845,225068,0.33,0.81,3.305,8.19,6794,748.795,2113.5,1902,3.56,142.08,3.755,746,20.63,7605,43.545,16.755474148697,1.9495156544003,0.00707493956486704,0.0364732742412033,0.0067150147730325,0.000467365028203062,-0.01651893634166,0.00126242277733011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00313994090787,120.90679559495,0.000177276390008058,0.000435132957292506,0.00177544990598979,0.00439967767929089,3.64974482943862,0.40225355895783,1.13537469782434,1.02175664786463,0.00191243620735966,0.0763255439161966,0.00201719043781896,0.40075208165458,0.0110824603814128,4.08541498791297,0.023392425463336,0.00623136976579134,0.0321244381357937,0.00591436006624083,0.000411639460610362,-0.0145493257629524,0.00111189969245328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880766501064585,0.00276555476697421,106.490655311095,0.000156139105748758,0.000383250532292406,0.00156375680151408,0.00387508871540099,3.21457298320322,0.354291459664064,1,0.899929027679205,0.00168440974686539,0.0672249822569198,0.00177667376389875,0.352969008753253,0.00976105985332387,3.59829666430092,0.0206032647267566,0,0,0,0,0,0
"79","BL02_095","BL02",95,"BL","Breiter Luzin","BL1.095",13.46374,53.354081,4.27,25.64,0.57,1972,1989.4,"dated","yes",13,"measured",13.13,65.99,11.4,0.75,-30.3,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878,5.48,218129,0.34,0.74,3.42,8.2,6317,740.66,2081,2207,3.09,144.29,3.73,734,21.33,7130,45.52,17.7259512113896,1.96576547840026,0.00699148029818956,0.0351384451544196,0.0060702875399361,0.000399361022364217,-0.0161341853035144,0.00111821086261981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00291799787007455,116.149627263046,0.000181043663471779,0.000394036208732694,0.00182108626198083,0.00436634717784878,3.36368477103301,0.394387646432375,1.10809371671991,1.1751863684771,0.00164536741214057,0.0768317358892439,0.00198615548455804,0.390841320553781,0.0113578274760383,3.79659211927583,0.0242385516506922,0.00630946660259491,0.0317107160019221,0.00547813551177319,0.000360403652090341,-0.0145603075444498,0.00100913022585296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902450744834214,0.00263334935127343,104.819317635752,0.000163382988947621,0.00035559827006247,0.00164344065353196,0.0039404132628544,3.03555982700625,0.355915425276309,1,1.06054781355118,0.00148486304661221,0.0693368572801538,0.00179240749639596,0.352715040845747,0.0102498798654493,3.42623738587218,0.0218740989908698,0,0,0,0,0,0
"80","BL02_100","BL02",100,"BL","Breiter Luzin","BL1.100",13.46374,53.354081,4.06,27.67,NA,1969,1988,"intra","yes",NA,"measured",13.09,65.395,11.3,0.775,-30.15,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.5,5.825,218917,0.375,0.7,3.395,9.63,6715,688.155,2075,2012,3.41,143.285,4.15,761.5,25.25,7825.5,49.745,17.0036713657642,2.02964054422682,0.00721013494904985,0.0360203800605894,0.00622418066648306,0.000426879647480033,-0.0166069953180942,0.00129440925364913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00320848251170476,120.582208757918,0.0002065546681355,0.000385568713852933,0.00187000826218673,0.00530432387771964,3.69870559074635,0.379044340402093,1.14293583034977,1.108234646103,0.00187827044891215,0.0789231616634536,0.00228587166069953,0.419443679427155,0.0139080143211237,4.31038281465161,0.0274001652437345,0.00630843373493976,0.0315156626506024,0.00544578313253012,0.000373493975903614,-0.0145301204819277,0.00113253012048193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874939759036145,0.00280722891566265,105.502168674699,0.000180722891566265,0.000337349397590361,0.00163614457831325,0.00464096385542169,3.23614457831325,0.331640963855422,1,0.969638554216868,0.0016433734939759,0.0690530120481928,0.002,0.366987951807229,0.0121686746987952,3.77132530120482,0.0239734939759036,0,0,0,0,0,0
"81","BL02_105","BL02",105,"BL","Breiter Luzin","BL1.105",13.46374,53.354081,3.09,29.21,0.6,1966,1986.6,"dated","yes",15,"measured",13.135,64.8,11.2,0.8,-30,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753,6.17,219705,0.41,0.66,3.37,11.06,7113,635.65,2069,1817,3.73,142.28,4.57,789,29.17,8521,53.97,16.3265340104904,2.08636749359085,0.00749286936679977,0.0369652025099829,0.00638904734740445,0.000456360524814604,-0.0171135196805476,0.00148317170564746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00351968054763263,125.330861380491,0.000233884768967484,0.000376497432972048,0.00192241871078152,0.00630918425556189,4.05761551625784,0.362606959498003,1.18026240730177,1.03650884198517,0.00212778094694809,0.0811637193382772,0.00260695949800342,0.450085567598403,0.0166400456360525,4.86081003993155,0.0307872219053052,0.00634847752537458,0.0313194780086999,0.00541324311261479,0.000386660222329628,-0.014499758337361,0.00125664572257129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847269212179797,0.00298211696471725,106.188980183664,0.000198163363943934,0.000318994683421943,0.00162880618656356,0.00534557757370711,3.4378927017883,0.307225712904785,1,0.878202029966167,0.00180280328661189,0.0687675205413243,0.002208796520058,0.381343644272595,0.0140985983566941,4.11841469308845,0.0260850652489125,0,0,0,0,0,0
"82","BL02_110","BL02",110,"BL","Breiter Luzin","BL1.110",13.46374,53.354081,2.54,30.48,NA,1963,1985.2,"intra","yes",NA,"measured",13.18,65.115,10.725,0.735,-30.175,2.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889.66666666667,6.3,222648.666666667,0.466666666666667,0.776666666666667,3.71666666666667,10.9866666666667,7516.33333333333,667.24,2093.33333333333,2214,3.90333333333333,145.923333333333,4.89,785.333333333333,32.55,8933.66666666667,60.7366666666667,17.0167227660359,2.07003058923873,0.00697477509260893,0.0344584582818839,0.00567560416299171,0.000388957488093138,-0.0159684247662727,0.00128329511377668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00333392132651261,117.824307638031,0.000246957135297231,0.000411007232316105,0.00196683718468866,0.00581407655671194,3.97759745986947,0.35309931204798,1.10777914976186,1.17163520903158,0.00206562003880755,0.0772217322279062,0.00258775798200741,0.415593579114482,0.0172252601869818,4.72764155935791,0.0321414711589346,0.00629617834394904,0.0311058917197452,0.0051234076433121,0.000351114649681529,-0.0144148089171975,0.00115843949044586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902707006369427,0.00300955414012739,106.360828025478,0.000222929936305732,0.000371019108280255,0.00177547770700637,0.0052484076433121,3.5906050955414,0.318745222929936,1,1.05764331210191,0.00186464968152866,0.0697085987261147,0.0023359872611465,0.37515923566879,0.0155493630573248,4.26767515923567,0.0290143312101911,0,0,0,0,0,0
"83","BL02_115","BL02",115,"BL","Breiter Luzin","BL1.115",13.46374,53.354081,2.6,31.78,0.43,1960,1983.8,"dated","yes",17,"measured",13.145,65.43,10.25,0.67,-30.35,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.33333333333,6.43,225592.333333333,0.523333333333333,0.893333333333333,4.06333333333333,10.9133333333333,7919.66666666667,698.83,2117.66666666667,2611,4.07666666666667,149.566666666667,5.21,781.666666666667,35.93,9346.33333333333,67.5033333333333,17.8408287428067,2.05535769888266,0.00648708669189011,0.0322898503043264,0.00505839776278993,0.000330646487909196,-0.0149777924000658,0.00111037999670999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00317321927948676,111.330317486429,0.00025826616219773,0.000440861983878927,0.00200526402368811,0.00538575423589406,3.90837308767889,0.344874156933706,1.04507320282941,1.28853429840434,0.00201184405329824,0.0738114821516697,0.00257114657015957,0.385754235894061,0.0177315347919066,4.61243625596315,0.0333130449087021,0.00620730363607744,0.030897213914686,0.00484023296080592,0.000316385959389265,-0.0143318117424839,0.00106249016212813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956870769715095,0.00303636077443727,106.528726585865,0.000247127341413505,0.000421847945852353,0.00191877852982843,0.00515347080119629,3.73980796474107,0.33,1,1.23296080591846,0.00192507476782622,0.0706280497402802,0.00246025499763891,0.369116952620809,0.0169667873445616,4.41350543050527,0.0318762789233433,0,0,0,0,0,0
"84","BL02_120","BL02",120,"BL","Breiter Luzin","BL1.120",13.46374,53.354081,3.18,33.37,NA,1957,1982.4,"intra","yes",NA,"measured",13.11,66.74,11.325,0.785,-30.075,2.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163,6.56,228536,0.58,1.01,4.41,10.84,8323,730.42,2142,3008,4.25,153.21,5.53,778,39.31,9759,74.27,16.8242036095363,2.04210690771604,0.00606102635228849,0.0308552935737402,0.00523578363384189,0.000362921867776237,-0.0139042995839112,0.00105177993527508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0030328247803976,105.656957928803,0.000268146093388812,0.000466944059177069,0.00203883495145631,0.00501155802126676,3.84789644012945,0.337688395746648,0.990291262135922,1.39066111881646,0.00196486361534905,0.0708321775312067,0.00255663430420712,0.359685621821544,0.0181738326398521,4.51178918169209,0.034336569579288,0.00612044817927171,0.0311577964519141,0.00528711484593837,0.000366479925303455,-0.0140406162464986,0.00106209150326797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00980392156863,0.003062558356676,106.692810457516,0.00027077497665733,0.000471521942110177,0.00205882352941176,0.00506069094304388,3.88562091503268,0.340999066293184,1,1.40429505135387,0.00198412698412698,0.0715266106442577,0.00258169934640523,0.363211951447246,0.0183520074696545,4.55602240896359,0.0346732026143791,0,0,0,0,0,0
"85","BL02_125","BL02",125,"BL","Breiter Luzin","BL1.125",13.46374,53.354081,3.57,35.15,NA,1954,1981,"intra","yes",NA,"measured",13.05,68.05,12.4,0.9,-29.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2205,6.81,229769,0.55,1.17,4.45,10.39,7780,762.85,2262,5436,3.58,149.99,5.27,1121,40.24,9423,69.82,16.0673826769905,2.10941798812422,0.00591836734693878,0.0308616780045351,0.00562358276643991,0.000408163265306122,-0.0135147392290249,0.00104308390022676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00308843537414966,104.203628117914,0.000249433106575964,0.000530612244897959,0.00201814058956916,0.00471201814058957,3.52834467120181,0.345963718820862,1.02585034013605,2.46530612244898,0.00162358276643991,0.0680226757369615,0.00239002267573696,0.508390022675737,0.018249433106576,4.2734693877551,0.0316643990929705,0.00576923076923077,0.0300839964633068,0.00548187444739169,0.000397877984084881,-0.0131741821396994,0.00101679929266136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974801061007958,0.0030106100795756,101.577807250221,0.00024314765694076,0.000517241379310345,0.00196728558797524,0.00459328028293546,3.4394341290893,0.337245800176835,1,2.40318302387268,0.00158267020335986,0.0663085764809903,0.00232979664014147,0.495579133510168,0.017789566755084,4.1657824933687,0.0308664898320071,0,0,0,0,0,0
